분석인덱스,수집년월,키워드명,단어빈도,단어중요도,연결정도중심성,매개중심성
522,2018-10,체크카드,8,0.0194,0.0952,0.0
523,2018-10,시흥화폐,7,0.0235,0.0476,0.0
524,2018-10,카드,7,0.0196,0.0952,0.0333
525,2018-10,지원금,7,0.0209,0.0476,0.0
526,2018-10,성남사랑상품권,6,0.0189,0.0476,0.0
527,2018-10,가지,6,0.0173,0.0476,0.0
528,2018-10,세탁,4,0.0214,0.0476,0.0
529,2018-10,옹기,3,0.0545,0.0476,0.0
530,2018-10,카드형,2,0.019,0.0476,0.0
531,2018-10,빵,2,0.0345,0.0952,0.0048
532,2018-10,부천페이,1,0.0213,0.0952,0.0333
533,2018-10,야채,1,0.0172,0.0476,0.0
534,2018-11,지역화폐,654,0.0259,0.3846,0.3615
535,2018-11,산후조리비,160,0.0342,0.0769,0.0185
536,2018-11,지급,158,0.0222,0.2308,0.1538
537,2018-11,게,94,0.0205,0.0385,0.0
538,2018-11,시루,84,0.0383,0.1154,0.0954
539,2018-11,시흥화폐,20,0.0238,0.0385,0.0
540,2018-11,상품권,17,0.0274,0.0769,0.0231
541,2018-11,신청,15,0.0245,0.0385,0.0
542,2018-11,지원금,11,0.025,0.0385,0.0
543,2018-11,청년기본소득,10,0.0323,0.0385,0.0
544,2018-11,결제,9,0.0195,0.0769,0.0492
545,2018-11,카드,9,0.0214,0.0769,0.0015
546,2018-11,청년수당,7,0.0194,0.0769,0.0062
547,2018-11,아동수당,6,0.0304,0.0385,0.0
548,2018-11,할인,4,0.03,0.0769,0.0031
549,2018-11,고양페이,4,0.0218,0.0385,0.0
550,2018-11,지류,3,0.0185,0.0769,0.0231
551,2018-11,지류형,2,0.0171,0.0385,0.0
552,2018-11,한우,2,0.04,0.0385,0.0
553,2018-11,배달,2,0.0245,0.0385,0.0
554,2018-11,포천사랑상품권,2,0.0184,0.0385,0.0
555,2018-11,구매,1,0.0238,0.0385,0.0
556,2018-11,삼겹살,1,0.02,0.0385,0.0
557,2018-11,학원비,1,0.0238,0.0385,0.0
558,2018-11,야식,1,0.0278,0.0385,0.0
559,2018-11,입장료,1,0.0196,0.0385,0.0
560,2018-11,성남사랑상품권,1,0.0323,0.0385,0.0
561,2018-12,지역화폐,710,0.0278,0.3333,0.3632
562,2018-12,산후조리비,103,0.0235,0.1,0.0851
563,2018-12,지급,100,0.0239,0.0333,0.0
564,2018-12,카드형,51,0.0268,0.0333,0.0
565,2018-12,결제,25,0.0272,0.0333,0.0
566,2018-12,상품권,18,0.0205,0.0333,0.0
567,2018-12,카드,17,0.0235,0.1333,0.2138
568,2018-12,생활,16,0.0187,0.0333,0.0
569,2018-12,청년기본소득,13,0.0197,0.0333,0.0
570,2018-12,관광,8,0.0211,0.0333,0.0
571,2018-12,애플리케이션,5,0.0346,0.1,0.1218
572,2018-12,수학,5,0.0245,0.0333,0.0
573,2018-12,시흥화폐,4,0.0222,0.0333,0.0
574,2018-12,시루,4,0.0222,0.0667,0.0437
575,2018-12,아동수당,3,0.0177,0.0333,0.0
576,2018-12,막창,3,0.0268,0.0333,0.0
577,2018-12,성남사랑상품권,3,0.0179,0.0333,0.0
578,2018-12,체크카드,2,0.0188,0.0333,0.0
579,2018-12,영화,2,0.023,0.0333,0.0
580,2018-12,과학,2,0.0194,0.0333,0.0
581,2018-12,한약,2,0.0435,0.0333,0.0
582,2018-12,피아노,2,0.04,0.0333,0.0
583,2018-12,배달,1,0.0204,0.0667,0.0437
584,2018-12,지류,1,0.0222,0.0667,0.2092
585,2018-12,직불,1,0.0213,0.0333,0.0
586,2018-12,음식,1,0.0204,0.0333,0.0
587,2018-12,취미,1,0.0182,0.0333,0.0
588,2018-12,재난기본소득,1,0.0227,0.0333,0.0
589,2018-12,꿀,1,0.02,0.0333,0.0
590,2018-12,유모차,1,0.0227,0.0333,0.0
591,2018-12,카시트,1,0.0227,0.0333,0.0
592,2019-01,지역화폐,1093,0.029,0.6053,0.5951
593,2019-01,산후조리비,260,0.0294,0.1316,0.0463
594,2019-01,지급,247,0.023,0.1579,0.0229
595,2019-01,게,142,0.023,0.0526,0.0
596,2019-01,지원금,83,0.0206,0.1579,0.0295
597,2019-01,카드형,77,0.0219,0.0263,0.0
598,2019-01,신청,73,0.025,0.1579,0.0461
599,2019-01,차,51,0.0214,0.0263,0.0
600,2019-01,교육,51,0.0334,0.0526,0.0441
601,2019-01,결제,47,0.0283,0.0789,0.0017
602,2019-01,상품권,35,0.0245,0.0263,0.0
603,2019-01,회,35,0.0184,0.0526,0.0
604,2019-01,시루,34,0.0292,0.0526,0.0441
605,2019-01,부천페이,31,0.0353,0.0263,0.0
606,2019-01,부평,30,0.0234,0.0263,0.0
607,2019-01,카드,28,0.0232,0.1842,0.1103
608,2019-01,성남사랑상품권,24,0.0202,0.0263,0.0
609,2019-01,발급,18,0.0202,0.0789,0.045
610,2019-01,아동수당,16,0.0276,0.0526,0.0
611,2019-01,구매,15,0.0233,0.0263,0.0
612,2019-01,시흥화폐,11,0.0211,0.0263,0.0
613,2019-01,평택사랑상품권,9,0.0328,0.0263,0.0
614,2019-01,충전,9,0.0197,0.0263,0.0
615,2019-01,관광,8,0.02,0.0263,0.0
616,2019-01,무,6,0.0216,0.0263,0.0
617,2019-01,고양페이,6,0.0213,0.0263,0.0
618,2019-01,바우처,6,0.0199,0.0526,0.0
619,2019-01,지류,5,0.0204,0.0263,0.0
620,2019-01,다온,4,0.0309,0.0789,0.0091
621,2019-01,라면,3,0.0208,0.0526,0.0
622,2019-01,장난감,2,0.0408,0.0263,0.0
623,2019-01,택배,2,0.0408,0.0263,0.0
624,2019-01,결재,1,0.0256,0.0263,0.0
625,2019-01,수강료,1,0.0286,0.0263,0.0
626,2019-01,재난지원금,1,0.0256,0.0526,0.0441
627,2019-01,인형,1,0.0179,0.0263,0.0
628,2019-01,비타민,1,0.0238,0.0263,0.0
629,2019-01,양육수당,1,0.0185,0.0263,0.0
630,2019-01,생필품,1,0.0185,0.0263,0.0
631,2019-02,지역화폐,796,0.0302,0.3,0.5135
632,2019-02,지급,160,0.0248,0.05,0.0
633,2019-02,산후조리비,124,0.0287,0.1,0.0365
634,2019-02,게,79,0.0217,0.075,0.0756
635,2019-02,카드,51,0.0217,0.15,0.1782
636,2019-02,시루,44,0.0334,0.075,0.1718
637,2019-02,지원금,43,0.0262,0.1,0.1064
638,2019-02,상품권,35,0.0233,0.05,0.0385
639,2019-02,결제,35,0.0301,0.025,0.0
640,2019-02,카드형,33,0.0222,0.05,0.1077
641,2019-02,청년수당,29,0.0271,0.025,0.0
642,2019-02,차,21,0.0201,0.025,0.0
643,2019-02,여행,20,0.0378,0.05,0.0
644,2019-02,청년기본소득,19,0.0253,0.075,0.0385
645,2019-02,아동수당,18,0.032,0.025,0.0
646,2019-02,회,17,0.0214,0.075,0.0756
647,2019-02,할인,17,0.0194,0.075,0.0756
648,2019-02,다온,16,0.0362,0.05,0.0
649,2019-02,부천페이,16,0.0518,0.025,0.0
650,2019-02,행복화성지역화폐,14,0.0228,0.025,0.0
651,2019-02,시흥화폐,13,0.0257,0.025,0.0
652,2019-02,구매,12,0.0182,0.05,0.1077
653,2019-02,바우처,10,0.0181,0.025,0.0
654,2019-02,장난감,8,0.0412,0.025,0.0
655,2019-02,선물,8,0.0215,0.025,0.0
656,2019-02,김,6,0.0207,0.025,0.0
657,2019-02,성남사랑상품권,5,0.0197,0.025,0.0
658,2019-02,평택사랑상품권,4,0.0285,0.025,0.0
659,2019-02,양육수당,4,0.0229,0.05,0.0385
660,2019-02,컴퓨터,4,0.0198,0.025,0.0
661,2019-02,관광,4,0.0222,0.025,0.0
662,2019-02,편리,4,0.0213,0.025,0.0
663,2019-02,온누리상품권,3,0.0214,0.025,0.0
664,2019-02,지류,3,0.0246,0.025,0.0
665,2019-02,과일,3,0.0178,0.025,0.0
666,2019-02,파,2,0.0204,0.025,0.0
667,2019-02,외식업,2,0.0193,0.025,0.0
668,2019-02,간식,1,0.0182,0.025,0.0
669,2019-02,세탁,1,0.0217,0.025,0.0
670,2019-02,노트북,1,0.0192,0.025,0.0
671,2019-02,수원페이,1,0.0357,0.025,0.0
672,2019-03,지역화폐,1223,0.0326,0.5085,0.5253
673,2019-03,지급,253,0.026,0.2373,0.1525
674,2019-03,다온,232,0.0542,0.1017,0.0505
675,2019-03,부천페이,121,0.0433,0.1186,0.0541
676,2019-03,산후조리비,121,0.025,0.0678,0.0301
677,2019-03,카드형,103,0.0248,0.1186,0.0893
678,2019-03,게,103,0.0193,0.0508,0.0292
679,2019-03,카드,96,0.0256,0.1695,0.1194
680,2019-03,상품권,73,0.0252,0.0678,0.006
681,2019-03,수원페이,59,0.0799,0.0339,0.0
682,2019-03,신청,53,0.0256,0.0847,0.0868
683,2019-03,청년기본소득,50,0.0269,0.0169,0.0
684,2019-03,시루,49,0.0337,0.1017,0.0643
685,2019-03,양평통보,35,0.0351,0.0339,0.0
686,2019-03,지원금,30,0.0276,0.0508,0.0137
687,2019-03,생활,30,0.0209,0.0169,0.0
688,2019-03,발급,22,0.0233,0.0339,0.0292
689,2019-03,결제,21,0.0263,0.0339,0.007
690,2019-03,의왕사랑상품권,20,0.025,0.0169,0.0
691,2019-03,여행,17,0.0287,0.0169,0.0
692,2019-03,애플리케이션,16,0.0243,0.0508,0.0016
693,2019-03,교통비,15,0.0202,0.0169,0.0
694,2019-03,차,14,0.0243,0.0169,0.0
695,2019-03,배,14,0.0515,0.0169,0.0
696,2019-03,조기,13,0.0215,0.0169,0.0
697,2019-03,선물,11,0.0291,0.0169,0.0
698,2019-03,시흥화폐,10,0.0391,0.0339,0.0049
699,2019-03,안성사랑카드,10,0.0217,0.0169,0.0
700,2019-03,평택사랑상품권,9,0.0395,0.0169,0.0
701,2019-03,교육,9,0.0211,0.0169,0.0
702,2019-03,상품,9,0.026,0.0169,0.0
703,2019-03,지류,9,0.0216,0.0339,0.0
704,2019-03,성남사랑상품권,8,0.0338,0.0169,0.0
705,2019-03,여주사랑카드,8,0.04,0.0339,0.0
706,2019-03,아동수당,8,0.0214,0.0339,0.0292
707,2019-03,군포애머니,8,0.0237,0.0169,0.0
708,2019-03,인센티브,8,0.0211,0.0169,0.0
709,2019-03,중식,7,0.027,0.0339,6.0E-4
710,2019-03,용인와이페이,7,0.0335,0.0339,0.0
711,2019-03,양주사랑카드,7,0.0341,0.0169,0.0
712,2019-03,하머니,6,0.0178,0.0169,0.0
713,2019-03,안양사랑상품권,6,0.0316,0.0169,0.0
714,2019-03,가맹,5,0.0279,0.0339,0.0014
715,2019-03,지류형,5,0.0188,0.0339,0.0292
716,2019-03,체크카드,4,0.0322,0.0339,0.0573
717,2019-03,지폐,4,0.0336,0.0169,0.0
718,2019-03,복지수당,3,0.0171,0.0169,0.0
719,2019-03,과천토리,3,0.0577,0.0169,0.0
720,2019-03,광주사랑카드,3,0.0194,0.0169,0.0
721,2019-03,교통카드,2,0.0435,0.0339,0.0
722,2019-03,한식,2,0.0176,0.0169,0.0
723,2019-03,양육수당,2,0.0251,0.0169,0.0
724,2019-03,분식,2,0.0176,0.0169,0.0
725,2019-03,바우처,2,0.0229,0.0169,0.0
726,2019-03,한약,1,0.0222,0.0169,0.0
727,2019-03,마사지,1,0.0222,0.0339,6.0E-4
728,2019-03,영양제,1,0.0222,0.0169,0.0
729,2019-03,문구,1,0.0175,0.0169,0.0
730,2019-03,온누리상품권,1,0.025,0.0169,0.0
731,2019-03,연천사랑상품권,1,0.0213,0.0169,0.0
732,2019-04,지역화폐,2527,0.0325,0.45,0.4022
733,2019-04,신청,674,0.0327,0.1,0.0068
734,2019-04,지급,671,0.0274,0.14,0.0176
735,2019-04,청년기본소득,510,0.0313,0.08,0.0235
736,2019-04,카드,389,0.0286,0.21,0.1132
737,2019-04,다온,292,0.062,0.08,0.003
738,2019-04,수원페이,278,0.0381,0.15,0.0282
739,2019-04,부천페이,200,0.0379,0.22,0.1827
740,2019-04,게,183,0.0218,0.08,0.082
741,2019-04,산후조리비,176,0.0328,0.05,0.0014
742,2019-04,충전,138,0.0254,0.13,0.0426
743,2019-04,애플리케이션,129,0.0249,0.1,0.002
744,2019-04,발급,121,0.0244,0.06,0.0031
745,2019-04,카드형,105,0.0214,0.11,0.0354
746,2019-04,할인,93,0.0257,0.06,0.0338
747,2019-04,상품권,92,0.024,0.1,0.0488
748,2019-04,결제,83,0.0253,0.03,0.0012
749,2019-04,페이,62,0.0324,0.05,0.0022
750,2019-04,인센티브,55,0.0256,0.06,0.0014
751,2019-04,ThankYouPayN,51,0.0467,0.03,4.0E-4
752,2019-04,구매,47,0.0226,0.04,0.0118
753,2019-04,시루,40,0.0298,0.03,0.0221
754,2019-04,고양페이,38,0.0305,0.02,0.0
755,2019-04,여행,36,0.0263,0.01,0.0
756,2019-04,차,34,0.0218,0.02,5.0E-4
757,2019-04,지원금,33,0.022,0.03,1.0E-4
758,2019-04,김,28,0.028,0.03,4.0E-4
759,2019-04,파,28,0.0209,0.01,0.0
760,2019-04,라면,27,0.0218,0.01,0.0
761,2019-04,양주사랑카드,24,0.0369,0.02,9.0E-4
762,2019-04,양평통보,23,0.0323,0.03,0.0
763,2019-04,생활,22,0.0219,0.01,0.0
764,2019-04,선불,20,0.0231,0.03,0.0012
765,2019-04,성남사랑상품권,19,0.0218,0.03,1.0E-4
766,2019-04,직불,19,0.0203,0.01,0.0
767,2019-04,체크카드,19,0.0259,0.01,0.0
768,2019-04,의정부사랑카드,19,0.0308,0.02,0.0
769,2019-04,가지,19,0.0201,0.03,0.0177
770,2019-04,용인와이페이,18,0.0248,0.05,0.0023
771,2019-04,청년수당,17,0.0228,0.03,0.0
772,2019-04,안양사랑상품권,17,0.0255,0.01,0.0
773,2019-04,조기,17,0.0193,0.02,0.0
774,2019-04,시흥화폐,17,0.0251,0.01,0.0
775,2019-04,과천토리,16,0.0345,0.02,0.0
776,2019-04,행복화성지역화폐,15,0.0301,0.01,0.0
777,2019-04,제로페이,15,0.0204,0.01,0.0
778,2019-04,자동차,14,0.0272,0.02,0.0017
779,2019-04,선불카드,13,0.022,0.02,4.0E-4
780,2019-04,지류,13,0.0254,0.04,4.0E-4
781,2019-04,TV,13,0.022,0.02,0.0
782,2019-04,광주사랑카드,11,0.0276,0.01,0.0
783,2019-04,여주사랑카드,11,0.0363,0.01,0.0
784,2019-04,상품,11,0.021,0.01,0.0
785,2019-04,하머니,11,0.025,0.01,0.0
786,2019-04,결재,11,0.0228,0.02,0.0
787,2019-04,편리,11,0.0213,0.01,0.0
788,2019-04,아동수당,10,0.0191,0.02,0.0166
789,2019-04,꽃,10,0.0231,0.02,0.0638
790,2019-04,지류형,9,0.0191,0.02,0.0
791,2019-04,특산물,9,0.0226,0.01,0.0
792,2019-04,먹거리,7,0.0222,0.01,0.0
793,2019-04,쌀,7,0.0173,0.01,0.0
794,2019-04,독서,6,0.0296,0.01,0.0
795,2019-04,가맹,6,0.0211,0.01,0.0
796,2019-04,안성사랑카드,6,0.0272,0.01,0.0
797,2019-04,장난감,6,0.0819,0.01,0.0
798,2019-04,복지수당,5,0.0237,0.01,0.0
799,2019-04,선물,5,0.0314,0.03,0.0943
800,2019-04,지갑,5,0.0264,0.01,0.0
801,2019-04,경기지역화폐,4,0.0243,0.01,0.0
802,2019-04,바우처,4,0.0326,0.01,0.0
803,2019-04,관광,4,0.0201,0.01,0.0
804,2019-04,파주페이,4,0.027,0.01,0.0
805,2019-04,데이트,4,0.0188,0.01,0.0
806,2019-04,논술,3,0.0302,0.01,0.0
807,2019-04,군포애머니,3,0.0262,0.02,0.0
808,2019-04,분식,3,0.0216,0.01,0.0
809,2019-04,기저귀,3,0.0283,0.01,0.0
810,2019-04,킥복싱,3,0.0882,0.01,0.0
811,2019-04,꽃다발,3,0.0833,0.02,0.0485
812,2019-04,환불,3,0.0625,0.01,0.0
813,2019-04,과일,3,0.0238,0.01,0.0
814,2019-04,떡,3,0.0311,0.02,0.0166
815,2019-04,코나카드,2,0.056,0.01,0.0
816,2019-04,양육수당,2,0.0202,0.01,0.0
817,2019-04,중식,2,0.0189,0.02,2.0E-4
818,2019-04,간식,2,0.017,0.01,0.0
819,2019-04,떡볶이,2,0.0228,0.01,0.0
820,2019-04,지폐,2,0.0246,0.01,0.0
821,2019-04,분유,2,0.0408,0.02,0.0166
822,2019-04,한식,2,0.0189,0.01,0.0
823,2019-04,꽃바구니,2,0.0556,0.01,0.0
824,2019-04,안경,2,0.0215,0.02,1.0E-4
825,2019-04,밤,1,0.0244,0.01,0.0
826,2019-04,화분,1,0.0278,0.02,0.0327
827,2019-04,온누리,1,0.0233,0.01,0.0
828,2019-04,레저,1,0.0227,0.01,0.0
829,2019-04,인테리어,1,0.0278,0.02,0.0166
830,2019-04,음료,1,0.0159,0.01,0.0
831,2019-04,치즈,1,0.0185,0.01,0.0
832,2019-04,막걸리,1,0.0244,0.02,2.0E-4
833,2019-05,지역화폐,2088,0.0335,0.3962,0.3158
834,2019-05,카드,403,0.03,0.2453,0.1183
835,2019-05,신청,349,0.033,0.1604,0.0482
836,2019-05,지급,319,0.0261,0.1038,0.008
837,2019-05,청년기본소득,282,0.031,0.1226,0.0206
838,2019-05,부천페이,282,0.0461,0.1792,0.106
839,2019-05,다온,251,0.0436,0.0849,0.0329
840,2019-05,게,236,0.0229,0.0472,0.0234
841,2019-05,수원페이,208,0.0428,0.1038,0.0475
842,2019-05,산후조리비,169,0.0293,0.066,0.0026
843,2019-05,카드형,124,0.0298,0.0755,0.0328
844,2019-05,충전,113,0.025,0.0755,0.0449
845,2019-05,발급,111,0.0229,0.0849,0.0147
846,2019-05,애플리케이션,102,0.0251,0.0566,0.0023
847,2019-05,인센티브,88,0.0287,0.0189,0.0
848,2019-05,회,86,0.0224,0.0094,0.0
849,2019-05,결제,80,0.0271,0.066,0.0311
850,2019-05,ThankYouPayN,79,0.03,0.0377,1.0E-4
851,2019-05,상품권,78,0.0237,0.0566,0.0582
852,2019-05,구매,75,0.0236,0.066,0.0506
853,2019-05,페이,63,0.028,0.0377,0.0291
854,2019-05,할인,54,0.0239,0.0283,0.0164
855,2019-05,고양페이,49,0.0323,0.0566,0.0018
856,2019-05,시루,48,0.0266,0.0377,0.0147
857,2019-05,지원금,47,0.0262,0.0472,8.0E-4
858,2019-05,청년수당,41,0.0363,0.0472,2.0E-4
859,2019-05,광주사랑카드,40,0.0434,0.0094,0.0
860,2019-05,차,38,0.0213,0.0094,0.0
861,2019-05,결재,31,0.0304,0.0566,0.002
862,2019-05,김,30,0.0268,0.0189,0.0146
863,2019-05,하머니,30,0.0309,0.0283,3.0E-4
864,2019-05,가지,28,0.0201,0.0094,0.0
865,2019-05,교육,28,0.0281,0.0094,0.0
866,2019-05,라면,27,0.0209,0.0283,0.0
867,2019-05,용인와이페이,27,0.0306,0.0094,0.0
868,2019-05,유모차,25,0.0361,0.0377,0.0314
869,2019-05,의정부사랑카드,19,0.0363,0.0283,0.0146
870,2019-05,선물,17,0.0235,0.0283,0.0289
871,2019-05,체크카드,16,0.0224,0.0189,1.0E-4
872,2019-05,파주페이,16,0.0413,0.0566,9.0E-4
873,2019-05,마사지,15,0.0414,0.0094,0.0
874,2019-05,초밥,14,0.0434,0.0189,0.0146
875,2019-05,양평통보,14,0.0401,0.0094,0.0
876,2019-05,포장,13,0.0302,0.0094,0.0
877,2019-05,장난감,12,0.1568,0.0094,0.0
878,2019-05,성남사랑상품권,12,0.026,0.0094,0.0
879,2019-05,여주사랑카드,12,0.0307,0.0189,0.0
880,2019-05,선불,11,0.0224,0.0094,0.0
881,2019-05,양주사랑카드,11,0.0394,0.0094,0.0
882,2019-05,우편,11,0.0205,0.0094,0.0
883,2019-05,행복화성지역화폐,11,0.0229,0.0189,0.0
884,2019-05,신용카드,11,0.0216,0.0189,0.0146
885,2019-05,카시트,10,0.0349,0.0094,0.0
886,2019-05,피자,9,0.0584,0.0094,0.0
887,2019-05,옷,9,0.0414,0.0094,0.0
888,2019-05,조기,9,0.0202,0.0094,0.0
889,2019-05,안경,9,0.0378,0.0094,0.0
890,2019-05,커피,9,0.0375,0.0094,0.0
891,2019-05,골프,9,0.0763,0.0283,0.0
892,2019-05,자전거,8,0.0216,0.0094,0.0
893,2019-05,만두,8,0.0678,0.0094,0.0
894,2019-05,아동수당,8,0.02,0.0189,0.0146
895,2019-05,지류형,8,0.0199,0.0283,8.0E-4
896,2019-05,배달,8,0.0292,0.0094,0.0
897,2019-05,안양사랑상품권,8,0.0292,0.0189,0.0
898,2019-05,선불카드,8,0.0222,0.0094,0.0
899,2019-05,구리사랑카드,7,0.028,0.0094,0.0
900,2019-05,헤어,7,0.0439,0.0094,0.0
901,2019-05,국수,6,0.0647,0.0094,0.0
902,2019-05,영화,6,0.0288,0.0094,0.0
903,2019-05,자동차,6,0.0188,0.0094,0.0
904,2019-05,시흥화폐,6,0.0208,0.0094,0.0
905,2019-05,경기지역화폐,6,0.0226,0.0283,0.0
906,2019-05,만화,5,0.0323,0.0094,0.0
907,2019-05,페이백,5,0.0198,0.0094,0.0
908,2019-05,군포애머니,5,0.0239,0.0283,0.0
909,2019-05,비타민,5,0.0428,0.0094,0.0
910,2019-05,지류,5,0.0205,0.0283,0.0016
911,2019-05,유아복,5,0.0387,0.0094,0.0
912,2019-05,쇼핑,5,0.0213,0.0094,0.0
913,2019-05,양육수당,4,0.0211,0.0094,0.0
914,2019-05,평택사랑상품권,4,0.0264,0.0094,0.0
915,2019-05,갈비,3,0.0227,0.0094,0.0
916,2019-05,복지수당,3,0.023,0.0094,0.0
917,2019-05,교통비,2,0.0392,0.0094,0.0
918,2019-05,쿠폰,2,0.0211,0.0094,0.0
919,2019-05,닭갈비,2,0.0435,0.0094,0.0
920,2019-05,학원비,2,0.0227,0.0189,6.0E-4
921,2019-05,와인,2,0.0215,0.0094,0.0
922,2019-05,콩,2,0.022,0.0094,0.0
923,2019-05,안산화폐,2,0.018,0.0094,0.0
924,2019-05,환불,2,0.026,0.0094,0.0
925,2019-05,파스타,2,0.0273,0.0094,0.0
926,2019-05,대창,1,0.0222,0.0094,0.0
927,2019-05,포천사랑상품권,1,0.0222,0.0094,0.0
928,2019-05,소곱창,1,0.0222,0.0094,0.0
929,2019-05,담배,1,0.02,0.0094,0.0
930,2019-05,디카페인,1,0.0238,0.0094,0.0
931,2019-05,직불,1,0.0244,0.0094,0.0
932,2019-05,통닭,1,0.0222,0.0094,0.0
933,2019-05,안성사랑카드,1,0.0238,0.0094,0.0
934,2019-05,디저트,1,0.0303,0.0094,0.0
935,2019-05,부대찌개,1,0.0208,0.0094,0.0
936,2019-05,수건,1,0.025,0.0094,0.0
937,2019-05,치즈,1,0.0222,0.0094,0.0
938,2019-05,막국수,1,0.0217,0.0094,0.0
939,2019-05,우동,1,0.0222,0.0094,0.0
940,2019-06,지역화폐,1854,0.0289,0.325,0.2656
941,2019-06,다온,575,0.0428,0.1333,0.0618
942,2019-06,신청,422,0.0311,0.1167,0.0458
943,2019-06,지급,411,0.0251,0.0417,0.0
944,2019-06,카드,362,0.0319,0.1417,0.0413
945,2019-06,청년기본소득,346,0.0269,0.05,0.0016
946,2019-06,게,197,0.0205,0.0667,0.0198
947,2019-06,부천페이,190,0.0433,0.1583,0.083
948,2019-06,상품권,166,0.0276,0.0333,0.0014
949,2019-06,산후조리비,148,0.0249,0.0333,0.0111
950,2019-06,수원페이,116,0.0364,0.1,0.0269
951,2019-06,구매,90,0.0297,0.025,0.0026
952,2019-06,애플리케이션,89,0.0249,0.0333,7.0E-4
953,2019-06,충전,83,0.0252,0.075,0.0347
954,2019-06,결제,74,0.0318,0.0583,0.0133
955,2019-06,할인,74,0.0266,0.0583,0.024
956,2019-06,카드형,70,0.0225,0.05,0.0146
957,2019-06,시루,66,0.0392,0.0333,0.0074
958,2019-06,회,65,0.0198,0.0083,0.0
959,2019-06,발급,53,0.0239,0.0833,0.0086
960,2019-06,교육,52,0.0267,0.0083,0.0
961,2019-06,인센티브,49,0.0249,0.0333,0.0129
962,2019-06,자전거,48,0.0346,0.0083,0.0
963,2019-06,운동,43,0.0247,0.0083,0.0
964,2019-06,ThankYouPayN,41,0.0257,0.0167,0.0
965,2019-06,차,37,0.0238,0.0333,0.0218
966,2019-06,바우처,34,0.0234,0.025,0.0109
967,2019-06,페이,30,0.0293,0.025,1.0E-4
968,2019-06,양평통보,30,0.0238,0.0167,0.0
969,2019-06,청년수당,26,0.0295,0.025,0.0
970,2019-06,시흥화폐,26,0.0242,0.025,0.0017
971,2019-06,파,25,0.0223,0.0083,0.0
972,2019-06,지원금,25,0.0234,0.0083,0.0
973,2019-06,김,24,0.0239,0.0167,0.0069
974,2019-06,오색전,23,0.0247,0.0167,1.0E-4
975,2019-06,구리사랑카드,23,0.023,0.0083,0.0
976,2019-06,군포애머니,22,0.0248,0.025,0.0052
977,2019-06,파주페이,21,0.0222,0.0083,0.0
978,2019-06,하머니,20,0.0243,0.0083,0.0
979,2019-06,라면,20,0.0234,0.0083,0.0
980,2019-06,제로페이,19,0.0259,0.0167,0.0
981,2019-06,신용카드,18,0.034,0.0167,0.0
982,2019-06,마사지,17,0.0667,0.0083,0.0
983,2019-06,무,16,0.0253,0.0167,3.0E-4
984,2019-06,용인와이페이,16,0.0326,0.05,0.0047
985,2019-06,회식,16,0.0426,0.0083,0.0
986,2019-06,아동수당,15,0.0184,0.025,0.0109
987,2019-06,광주사랑카드,14,0.0294,0.0083,0.0
988,2019-06,가맹,14,0.0188,0.0083,0.0
989,2019-06,디저트,14,0.0221,0.0083,0.0
990,2019-06,체크카드,13,0.0245,0.025,1.0E-4
991,2019-06,선물,13,0.026,0.0083,0.0
992,2019-06,고양페이,13,0.0349,0.0417,0.0
993,2019-06,장난감,12,0.0604,0.0083,0.0
994,2019-06,안양사랑상품권,12,0.0185,0.0083,0.0
995,2019-06,식품,11,0.0197,0.0083,0.0
996,2019-06,스포츠,10,0.0456,0.0083,0.0
997,2019-06,감,10,0.021,0.0083,0.0
998,2019-06,왁싱,10,0.0712,0.0083,0.0
999,2019-06,선불카드,9,0.0209,0.0167,5.0E-4
1000,2019-06,재난지원금,9,0.0399,0.0083,0.0
1001,2019-06,우편,9,0.0227,0.0083,0.0
1002,2019-06,뷰티,9,0.0213,0.0083,0.0
1003,2019-06,양주사랑카드,8,0.0285,0.025,0.0
1004,2019-06,여주사랑카드,8,0.028,0.0083,0.0
1005,2019-06,선불,8,0.0194,0.0167,0.0
1006,2019-06,성남사랑상품권,8,0.0192,0.025,0.0322
1007,2019-06,커피,8,0.0353,0.0083,0.0
1008,2019-06,치킨,7,0.053,0.0083,0.0
1009,2019-06,옷,7,0.076,0.0083,0.0
1010,2019-06,쿠폰,7,0.0498,0.025,0.0111
1011,2019-06,돌봄,7,0.0498,0.0167,0.0159
1012,2019-06,코나카드,6,0.0337,0.0083,0.0
1013,2019-06,조기,6,0.0158,0.0083,0.0
1014,2019-06,야구,6,0.0214,0.0167,0.0109
1015,2019-06,평택사랑상품권,6,0.0443,0.0083,0.0
1016,2019-06,마카롱,5,0.0556,0.0083,0.0
1017,2019-06,갈비,5,0.0561,0.0083,0.0
1018,2019-06,여행,5,0.0208,0.0083,0.0
1019,2019-06,학원비,5,0.0508,0.0083,0.0
1020,2019-06,곱창,5,0.0521,0.0083,0.0
1021,2019-06,연천사랑상품권,5,0.0353,0.0083,0.0
1022,2019-06,무한리필,4,0.0254,0.0083,0.0
1023,2019-06,밀크티,4,0.0413,0.0083,0.0
1024,2019-06,헬스,4,0.0286,0.0083,0.0
1025,2019-06,포장,4,0.023,0.0167,1.0E-4
1026,2019-06,소고기,4,0.0234,0.0083,0.0
1027,2019-06,불편,4,0.0194,0.0083,0.0
