분석인덱스,수집년월,키워드명,단어빈도,단어중요도,연결정도중심성,매개중심성
3157,2019-09-01,안성,22,0.039,0.0119,0
3158,2019-09-01,카페,21,0.0298,0.0357,0.0001
3159,2019-09-01,양평,19,0.0273,0.0238,0
3160,2019-09-01,맛집,19,0.0374,0.0357,0.0222
3161,2019-09-01,안양,19,0.0269,0.0833,0.0041
3162,2019-09-01,포천,19,0.0292,0.0714,0.0048
3163,2019-09-01,구리,18,0.0245,0.0714,0.0023
3164,2019-09-01,백화점,18,0.0222,0.0119,0
3165,2019-09-01,대전,17,0.0273,0.0119,0
3166,2019-09-01,미용실,17,0.0484,0.0476,0.0296
3167,2019-09-01,용인,17,0.0259,0.0714,0.0235
3168,2019-09-01,과천,17,0.0341,0.0357,0
3169,2019-09-01,연천,17,0.0341,0.0238,0.0021
3170,2019-09-01,안산시장,16,0.019,0.0119,0
3171,2019-09-01,의왕,16,0.0417,0.0119,0
3172,2019-09-01,양주,15,0.0244,0.0595,0.0007
3173,2019-09-01,평택,15,0.0192,0.0476,0.0007
3174,2019-09-01,한의원,15,0.0524,0.0357,0.0015
3175,2019-09-01,여주시,15,0.0369,0.0238,0
3176,2019-09-01,체육관,14,0.0287,0.0238,0.0215
3177,2019-09-01,매장,14,0.0215,0.0238,0.0001
3178,2019-09-01,마트,14,0.0293,0.0119,0
3179,2019-09-01,신도시,12,0.025,0.0357,0.0217
3180,2019-09-01,상가,12,0.0271,0.0238,0.0215
3181,2019-09-01,농협,11,0.0231,0.0238,0.0424
3182,2019-09-01,농협은행,11,0.0397,0.0238,0.0215
3183,2019-09-01,동두천,10,0.03,0.0476,0.0021
3184,2019-09-01,산후조리원,10,0.0414,0.0119,0
3185,2019-09-01,강원도,10,0.0187,0.0238,0
3186,2019-09-01,가게,9,0.0249,0.0119,0
3187,2019-09-01,점포,8,0.0206,0.0119,0
3188,2019-09-01,유흥업소,7,0.022,0.0119,0
3189,2019-09-01,학원,7,0.0312,0.0119,0
3190,2019-09-01,여주,7,0.0235,0.0119,0
3191,2019-09-01,음식점,7,0.0263,0.0238,0.0008
3192,2019-09-01,부천시청,7,0.021,0.0119,0
3193,2019-09-01,상권,6,0.0195,0.0238,0.0014
3194,2019-09-01,꽃집,5,0.1351,0.0119,0
3195,2019-09-01,밥집,4,0.0478,0.0119,0
3196,2019-09-01,대구,3,0.0378,0.0357,0.0834
3197,2019-09-01,삼성,3,0.0223,0.0119,0
3198,2019-09-01,당진,3,0.0352,0.0119,0
3199,2019-09-01,못골시장,2,0.0224,0.0238,0.0215
3200,2019-09-01,디저트카페,2,0.0224,0.0119,0
3201,2019-09-01,지하상가,2,0.0239,0.0119,0
3202,2019-09-01,이디야,2,0.08,0.0238,0
3203,2019-09-01,방앗간,2,0.0476,0.0119,0
3204,2019-09-01,어린이집,2,0.0219,0.0119,0
3205,2019-09-01,한국민속촌,2,0.021,0.0119,0
3206,2019-09-01,지동시장,1,0.0232,0.0119,0
3207,2019-09-01,제일시장,1,0.0238,0.0119,0
3208,2019-09-01,직영점,1,0.025,0.0119,0
3209,2019-09-01,호수공원,1,0.0227,0.0119,0
3210,2019-09-01,롯데마트,1,0.0196,0.0119,0
3211,2019-09-01,홈플러스,1,0.0196,0.0119,0
3212,2019-09-01,위례지구,1,0.0185,0.0119,0
3213,2019-10-01,경기도,1484,0.0274,0.5157,0.3759
3214,2019-10-01,남양주,370,0.0385,0.2947,0.0918
3215,2019-10-01,안산,278,0.0329,0.1578,0.0842
3216,2019-10-01,수원,183,0.0316,0.1894,0.0863
3217,2019-10-01,하남,158,0.0334,0.0842,0.0238
3218,2019-10-01,부천,139,0.035,0.2105,0.0672
3219,2019-10-01,시흥,89,0.0316,0.1578,0.0357
3220,2019-10-01,가맹점,86,0.0266,0.0315,0.0012
3221,2019-10-01,시장,77,0.0218,0.1473,0.0344
3222,2019-10-01,용인,76,0.0296,0.0631,0.0021
3223,2019-10-01,맛집,75,0.0535,0.1368,0.0658
3224,2019-10-01,성남,69,0.0236,0.1052,0.0109
3225,2019-10-01,지방자치단체,67,0.0211,0.0105,0
3226,2019-10-01,구리,63,0.0404,0.1052,0.0083
3227,2019-10-01,인천,63,0.0232,0.0736,0.005
3228,2019-10-01,전통시장,61,0.0227,0.0526,0.002
3229,2019-10-01,매장,58,0.0244,0.021,0.0014
3230,2019-10-01,광명,55,0.0336,0.1789,0.0313
3231,2019-10-01,김포,54,0.0221,0.1052,0.0201
3232,2019-10-01,파주,52,0.0324,0.0947,0.0039
3233,2019-10-01,광주,51,0.0269,0.1473,0.0594
3234,2019-10-01,평택,47,0.0274,0.1263,0.01
3235,2019-10-01,양주,45,0.0293,0.0947,0.004
3236,2019-10-01,안성,43,0.0333,0.0526,0
3237,2019-10-01,카페,38,0.0337,0.0842,0.0385
3238,2019-10-01,안양,35,0.0232,0.1263,0.0106
3239,2019-10-01,화성,35,0.0259,0.0631,0.0034
3240,2019-10-01,여주,35,0.0259,0.1157,0.0248
3241,2019-10-01,양평,34,0.037,0.0526,0.0016
3242,2019-10-01,축제,34,0.0224,0.021,0
3243,2019-10-01,과천,34,0.0338,0.0631,0.0007
3244,2019-10-01,고양,33,0.0251,0.0842,0.0018
3245,2019-10-01,여주시,32,0.0368,0.0315,0.0005
3246,2019-10-01,부산,32,0.022,0.0526,0.0466
3247,2019-10-01,부동산,28,0.0231,0.0315,0
3248,2019-10-01,사용처,28,0.0415,0.021,0.0013
3249,2019-10-01,상권,27,0.0255,0.0105,0
3250,2019-10-01,군포,25,0.0298,0.1052,0.0053
3251,2019-10-01,오산,24,0.0402,0.0421,0.0189
3252,2019-10-01,수원화성,22,0.0253,0.0105,0
3253,2019-10-01,의왕,22,0.0222,0.0421,0.0004
3254,2019-10-01,의정부,21,0.0251,0.0842,0.0083
3255,2019-10-01,청주,20,0.0222,0.0315,0.02
3256,2019-10-01,동두천,19,0.0324,0.0736,0.0035
3257,2019-10-01,슈퍼마켓,18,0.024,0.021,0.0188
3258,2019-10-01,대전,18,0.0195,0.0105,0
3259,2019-10-01,제주,18,0.0388,0.0526,0.0006
3260,2019-10-01,포천,18,0.045,0.0526,0.0376
3261,2019-10-01,음식점,17,0.0222,0.0421,0.0466
3262,2019-10-01,세종,17,0.0217,0.0105,0
3263,2019-10-01,신도시,17,0.028,0.0315,0.0003
3264,2019-10-01,미용실,16,0.026,0.0315,0
3265,2019-10-01,대형마트,16,0.0222,0.0105,0
3266,2019-10-01,병원,16,0.0344,0.021,0.0092
3267,2019-10-01,학원,15,0.0277,0.0105,0
3268,2019-10-01,유흥업소,15,0.0213,0.0105,0
3269,2019-10-01,편의점,15,0.0223,0.0315,0.0006
3270,2019-10-01,동탄,15,0.0283,0.0631,0.0209
3271,2019-10-01,치과,14,0.0259,0.0105,0
3272,2019-10-01,백화점,14,0.0226,0.0105,0
3273,2019-10-01,이천,14,0.021,0.0842,0.0042
3274,2019-10-01,위례지구,14,0.0199,0.0315,0.001
3275,2019-10-01,상가,11,0.0224,0.0105,0
3276,2019-10-01,산후조리원,10,0.0328,0.021,0
3277,2019-10-01,연천,10,0.0315,0.0631,0.0001
3278,2019-10-01,가평,9,0.0219,0.0631,0.0029
3279,2019-10-01,공방,7,0.0178,0.0105,0
3280,2019-10-01,의정부시,6,0.0209,0.0105,0
3281,2019-10-01,춘천,6,0.0305,0.0105,0
3282,2019-10-01,소아과,6,0.1428,0.0105,0
3283,2019-10-01,상점,5,0.0182,0.021,0.0008
3284,2019-10-01,주차장,5,0.0293,0.0105,0
3285,2019-10-01,헬스장,5,0.0344,0.0105,0
3286,2019-10-01,한의원,5,0.0429,0.0105,0
3287,2019-10-01,제천,5,0.0233,0.0105,0
3288,2019-10-01,CU,4,0.0206,0.0105,0
3289,2019-10-01,체육관,4,0.0304,0.0105,0
3290,2019-10-01,슈퍼,3,0.0225,0.0105,0
3291,2019-10-01,휘트니스,3,0.0206,0.0105,0
3292,2019-10-01,제주특별자치도,3,0.022,0.0105,0
3293,2019-10-01,성형외과,3,0.0313,0.0105,0
3294,2019-10-01,아카데미,2,0.0224,0.0105,0
3295,2019-10-01,전문점,2,0.0208,0.0105,0
3296,2019-10-01,공영주차장,2,0.0231,0.0105,0
3297,2019-10-01,술집,2,0.0215,0.0105,0
3298,2019-10-01,이마트,2,0.0215,0.0105,0
3299,2019-10-01,밥집,2,0.0206,0.0105,0
3300,2019-10-01,축협,2,0.0158,0.0105,0
3301,2019-10-01,설빙,1,0.0208,0.0105,0
3302,2019-10-01,이디야,1,0.0208,0.0105,0
3303,2019-10-01,수원시,1,0.0181,0.0105,0
3304,2019-10-01,카페거리,1,0.0217,0.0105,0
3305,2019-10-01,안산시,1,0.0196,0.0105,0
3306,2019-10-01,브런치카페,1,0.0238,0.0105,0
3307,2019-10-01,대구,1,0.0227,0.0105,0
3308,2019-10-01,요양병원,1,0.0163,0.0105,0
3309,2019-11-01,경기도,1362,0.0278,0.554,0.5664
3310,2019-11-01,남양주,237,0.0329,0.1756,0.0627
3311,2019-11-01,안산,142,0.0384,0.081,0.0335
3312,2019-11-01,수원,121,0.0333,0.1081,0.0663
3313,2019-11-01,부천,120,0.041,0.1081,0.0519
3314,2019-11-01,하남,97,0.0458,0.081,0.017
3315,2019-11-01,시흥,96,0.032,0.0675,0.0184
3316,2019-11-01,성남,78,0.0244,0.081,0.0284
3317,2019-11-01,가맹점,76,0.0311,0.054,0.007
3318,2019-11-01,시장,69,0.0207,0.2297,0.1057
3319,2019-11-01,전통시장,66,0.0239,0.0405,0.0008
3320,2019-11-01,광주,54,0.0297,0.054,0.0245
3321,2019-11-01,사용처,47,0.0346,0.0675,0.0745
3322,2019-11-01,고양,43,0.0324,0.1081,0.034
3323,2019-11-01,맛집,43,0.0306,0.0945,0.0502
3324,2019-11-01,인천,41,0.0204,0.027,0
3325,2019-11-01,용인,35,0.0297,0.027,0
3326,2019-11-01,양평,34,0.0337,0.027,0
3327,2019-11-01,여주시,34,0.0381,0.027,0
3328,2019-11-01,포천,31,0.0285,0.0405,0.0477
3329,2019-11-01,부동산,31,0.0247,0.0405,0.024
3330,2019-11-01,파주,28,0.0331,0.0675,0.0251
3331,2019-11-01,화성,27,0.0293,0.054,0.0112
3332,2019-11-01,카페,26,0.0297,0.0405,0.0011
3333,2019-11-01,농협,25,0.0462,0.0405,0.0477
3334,2019-11-01,서점,23,0.0623,0.027,0.0005
3335,2019-11-01,김포,22,0.0258,0.0675,0.0129
3336,2019-11-01,상권,21,0.0242,0.0135,0
3337,2019-11-01,동탄,20,0.0426,0.0405,0.0052
3338,2019-11-01,부산,20,0.0222,0.0135,0
3339,2019-11-01,여주,19,0.034,0.0405,0.0007
3340,2019-11-01,과천,18,0.034,0.0405,0.0062
3341,2019-11-01,평택,18,0.0356,0.027,0.0083
3342,2019-11-01,매장,18,0.025,0.0135,0
3343,2019-11-01,의정부,17,0.03,0.027,0
3344,2019-11-01,광명,16,0.0345,0.027,0
3345,2019-11-01,서울시,16,0.0228,0.0135,0
3346,2019-11-01,연천,14,0.0249,0.0405,0.0003
3347,2019-11-01,위례지구,14,0.0199,0.027,0.0002
3348,2019-11-01,산후조리원,13,0.0275,0.0135,0
3349,2019-11-01,신도시,13,0.0226,0.0405,0.0158
3350,2019-11-01,군산시,12,0.0178,0.0135,0
3351,2019-11-01,안양,12,0.0217,0.0405,0.0132
3352,2019-11-01,구리,12,0.0255,0.054,0.0009
3353,2019-11-01,축협,10,0.0431,0.0135,0
3354,2019-11-01,대형마트,10,0.0219,0.0135,0
3355,2019-11-01,다비치안경,10,0.0368,0.027,0.0006
3356,2019-11-01,헬스장,9,0.0665,0.0135,0
3357,2019-11-01,양주,8,0.0282,0.0405,0.0003
3358,2019-11-01,안경원,7,0.0811,0.0135,0
3359,2019-11-01,군포,7,0.0329,0.027,0.0104
3360,2019-11-01,한의원,7,0.0569,0.027,0.0005
3361,2019-11-01,의정부시,6,0.0237,0.027,0
3362,2019-11-01,오산,6,0.0652,0.027,0.0007
3363,2019-11-01,이천,6,0.0221,0.0405,0.0004
3364,2019-11-01,안성,6,0.0638,0.0135,0
3365,2019-11-01,제주,5,0.0256,0.0135,0
3366,2019-11-01,농협은행,5,0.0243,0.0135,0
3367,2019-11-01,백화점,5,0.0221,0.0135,0
3368,2019-11-01,동두천,4,0.0437,0.027,0
3369,2019-11-01,베이커리,4,0.0268,0.0135,0
3370,2019-11-01,커피숍,4,0.0233,0.0135,0
3371,2019-11-01,강릉,3,0.0182,0.0135,0
3372,2019-11-01,나혜석거리,3,0.0697,0.0135,0
3373,2019-11-01,호수공원,3,0.03,0.027,0.001
3374,2019-11-01,의왕,3,0.0319,0.027,0.0001
3375,2019-11-01,당진,3,0.0625,0.0135,0
3376,2019-11-01,헤이리예술마을,2,0.0425,0.0135,0
3377,2019-11-01,대구,2,0.0185,0.0135,0
3378,2019-11-01,정육점,1,0.0256,0.0135,0
3379,2019-11-01,휘트니스,1,0.02,0.0135,0
3380,2019-11-01,춘천,1,0.0256,0.0135,0
3381,2019-11-01,원주,1,0.0256,0.0135,0
3382,2019-11-01,스튜디오,1,0.027,0.0135,0
3383,2019-11-01,갤러리,1,0.0172,0.0135,0
3384,2019-12-01,경기도,1379,0.0282,0.6493,0.5586
3385,2019-12-01,남양주,234,0.0334,0.1818,0.0554
3386,2019-12-01,수원,213,0.0368,0.1168,0.0485
3387,2019-12-01,안산,188,0.03,0.0779,0.0355
3388,2019-12-01,가맹점,152,0.0256,0.0259,0
3389,2019-12-01,부천,115,0.0336,0.0909,0.0642
3390,2019-12-01,하남,102,0.0324,0.1038,0.0254
3391,2019-12-01,시장,101,0.0215,0.2597,0.0885
3392,2019-12-01,용인,78,0.0356,0.0519,0
3393,2019-12-01,맛집,76,0.0399,0.1038,0.006
3394,2019-12-01,성남,56,0.0273,0.1298,0.0723
3395,2019-12-01,지방자치단체,56,0.0211,0.0129,0
3396,2019-12-01,김포,56,0.042,0.0519,0
3397,2019-12-01,시흥,49,0.0382,0.0779,0.003
3398,2019-12-01,사용처,49,0.0308,0.0649,0.0077
3399,2019-12-01,양주,46,0.0432,0.0259,0
3400,2019-12-01,광명,46,0.0394,0.0909,0.0251
3401,2019-12-01,포천,44,0.0334,0.0649,0.0016
3402,2019-12-01,축제,44,0.0247,0.0259,0.0081
3403,2019-12-01,과천,40,0.0271,0.0779,0.001
3404,2019-12-01,서울시,40,0.0207,0.0259,0
3405,2019-12-01,인천,39,0.028,0.0389,0.0004
3406,2019-12-01,전통시장,38,0.02,0.0519,0.0234
3407,2019-12-01,화성,38,0.0321,0.0519,0.0008
3408,2019-12-01,고양,37,0.0276,0.0779,0.0058
3409,2019-12-01,매장,34,0.0257,0.0129,0
3410,2019-12-01,카페,33,0.0391,0.0649,0.0225
3411,2019-12-01,광주,32,0.0344,0.0389,0.0019
3412,2019-12-01,서점,32,0.0695,0.0259,0.0013
3413,2019-12-01,부산,30,0.0269,0.0129,0
3414,2019-12-01,상권,30,0.0206,0.0259,0
3415,2019-12-01,파주,29,0.0327,0.0649,0.0014
3416,2019-12-01,부동산,27,0.0232,0.0129,0
3417,2019-12-01,신도시,23,0.0203,0.0389,0.0023
3418,2019-12-01,한의원,23,0.0524,0.0259,0
3419,2019-12-01,동탄,21,0.0664,0.0389,0.0002
3420,2019-12-01,안산시장,20,0.0175,0.0129,0
3421,2019-12-01,의정부시,19,0.0198,0.0519,0.0002
3422,2019-12-01,안성,19,0.0375,0.0259,0
3423,2019-12-01,동두천,19,0.0189,0.0649,0.0031
3424,2019-12-01,안양,18,0.0336,0.0259,0
3425,2019-12-01,연천,18,0.0232,0.0129,0
3426,2019-12-01,여주시,17,0.0408,0.0259,0
3427,2019-12-01,의정부,16,0.0288,0.0259,0
3428,2019-12-01,양평,14,0.0284,0.0389,0.0056
3429,2019-12-01,산후조리원,13,0.0235,0.0129,0
3430,2019-12-01,강원도,12,0.0241,0.0389,0.0225
3431,2019-12-01,구리,11,0.0263,0.0519,0.0001
3432,2019-12-01,평택,10,0.0267,0.0259,0
3433,2019-12-01,상가,9,0.0313,0.0129,0
3434,2019-12-01,위례지구,9,0.0259,0.0259,0
3435,2019-12-01,병원,9,0.0269,0.0129,0
3436,2019-12-01,음식점,9,0.0217,0.0129,0
3437,2019-12-01,군포,9,0.0249,0.0389,0.0001
3438,2019-12-01,오산,9,0.0419,0.0389,0
3439,2019-12-01,미용실,8,0.0321,0.0259,0.0225
3440,2019-12-01,대형마트,8,0.0245,0.0389,0.0023
3441,2019-12-01,여주,7,0.0197,0.0259,0.0002
3442,2019-12-01,제천,7,0.0329,0.0129,0
3443,2019-12-01,상점,6,0.0205,0.0129,0
3444,2019-12-01,점포,6,0.0244,0.0129,0
3445,2019-12-01,직영점,6,0.0313,0.0129,0
3446,2019-12-01,이천,6,0.0179,0.0259,0
3447,2019-12-01,제주특별자치도,5,0.0211,0.0259,0
3448,2019-12-01,이마트,5,0.0304,0.0129,0
3449,2019-12-01,군산시,5,0.0178,0.0259,0
3450,2019-12-01,홈플러스,4,0.0223,0.0389,0.0023
3451,2019-12-01,세종,3,0.0301,0.0129,0
3452,2019-12-01,백화점,3,0.0275,0.0129,0
3453,2019-12-01,학원,3,0.0284,0.0129,0
3454,2019-12-01,헤이리예술마을,3,0.0731,0.0259,0
3455,2019-12-01,의왕,3,0.0223,0.0389,0.0004
3456,2019-12-01,수원화성,3,0.0202,0.0259,0.0003
3457,2019-12-01,유흥업소,2,0.0281,0.0129,0
3458,2019-12-01,슈퍼마켓,2,0.0175,0.0129,0
3459,2019-12-01,전문점,2,0.0227,0.0129,0
3460,2019-12-01,나혜석거리,1,0.0222,0.0129,0
3461,2019-12-01,춘천,1,0.0222,0.0129,0
3462,2020-01-01,경기도,1393,0.0263,0.5164,0.4857
3463,2020-01-01,남양주,296,0.0384,0.2197,0.1099
3464,2020-01-01,수원,279,0.0391,0.1758,0.0999
3465,2020-01-01,부천,235,0.0417,0.1538,0.1658
3466,2020-01-01,시장,220,0.0225,0.2747,0.1369
3467,2020-01-01,안산,193,0.0342,0.0439,0.0114
3468,2020-01-01,가맹점,159,0.0309,0.0439,0.0248
3469,2020-01-01,전통시장,132,0.025,0.0879,0.0293
3470,2020-01-01,군포,122,0.0728,0.0549,0.0045
3471,2020-01-01,하남,114,0.0321,0.0659,0.002
3472,2020-01-01,맛집,105,0.0542,0.1538,0.0542
3473,2020-01-01,매장,97,0.0306,0.0109,0
3474,2020-01-01,시흥,88,0.0343,0.0879,0.0016
3475,2020-01-01,화성,80,0.0316,0.0879,0.0346
3476,2020-01-01,성남,76,0.0304,0.0989,0.026
3477,2020-01-01,부동산,56,0.0323,0.0329,0
3478,2020-01-01,여주시,55,0.028,0.0219,0.0018
3479,2020-01-01,광명,55,0.0369,0.0769,0.0046
3480,2020-01-01,지방자치단체,55,0.0205,0.0109,0
3481,2020-01-01,사용처,54,0.0297,0.0109,0
3482,2020-01-01,김포,48,0.0336,0.0659,0.0017
3483,2020-01-01,광주,47,0.0276,0.1098,0.0764
3484,2020-01-01,서점,47,0.0689,0.0219,0.0002
3485,2020-01-01,여주,42,0.0262,0.0329,0.0006
3486,2020-01-01,상권,40,0.02,0.0219,0
3487,2020-01-01,고양,39,0.0303,0.0659,0.0016
3488,2020-01-01,가게,38,0.0531,0.0109,0
3489,2020-01-01,양평,36,0.0429,0.0439,0.0024
3490,2020-01-01,인천,36,0.027,0.0329,0.0002
3491,2020-01-01,과천,34,0.0266,0.0659,0.0016
3492,2020-01-01,부산,32,0.0281,0.0329,0.0213
3493,2020-01-01,의정부,31,0.0291,0.0659,0.022
3494,2020-01-01,용인,31,0.0258,0.0659,0.0273
3495,2020-01-01,농협,30,0.0235,0.0329,0
3496,2020-01-01,오산,30,0.0334,0.0549,0.0212
3497,2020-01-01,카페,30,0.0406,0.0329,0.0233
3498,2020-01-01,백화점,27,0.0231,0.0109,0
3499,2020-01-01,안산시장,23,0.0191,0.0109,0
3500,2020-01-01,파주,22,0.0237,0.0769,0.0038
3501,2020-01-01,양주,22,0.029,0.0549,0.001
3502,2020-01-01,강원도,20,0.0343,0.0109,0
3503,2020-01-01,동탄,19,0.0342,0.0219,0
3504,2020-01-01,포천,18,0.0282,0.0439,0.0015
3505,2020-01-01,연천,18,0.0764,0.0109,0
3506,2020-01-01,구리,18,0.0307,0.0439,0.0034
3507,2020-01-01,가평,17,0.0322,0.0549,0.0014
3508,2020-01-01,미용실,17,0.028,0.0659,0.0333
3509,2020-01-01,음식점,17,0.0219,0.0439,0.0517
3510,2020-01-01,안양,17,0.0208,0.0439,0.0011
3511,2020-01-01,신도시,15,0.0251,0.0659,0.0545
3512,2020-01-01,슈퍼마켓,14,0.0338,0.0219,0.0047
3513,2020-01-01,위례지구,13,0.0251,0.0219,0
3514,2020-01-01,학원,13,0.0249,0.0219,0.0044
3515,2020-01-01,대형마트,12,0.0227,0.0219,0.0002
3516,2020-01-01,평택,12,0.0288,0.0329,0.0002
3517,2020-01-01,병원,11,0.0214,0.0109,0
3518,2020-01-01,산후조리원,11,0.0318,0.0219,0
3519,2020-01-01,상가,10,0.0317,0.0329,0.0002
3520,2020-01-01,의왕,10,0.0197,0.0329,0.0007
3521,2020-01-01,대전,10,0.0211,0.0109,0
3522,2020-01-01,편의점,10,0.0214,0.0329,0.0024
3523,2020-01-01,마트,9,0.0333,0.0219,0.0194
3524,2020-01-01,의정부시,8,0.0307,0.0219,0
3525,2020-01-01,동두천,8,0.0203,0.0659,0.0097
3526,2020-01-01,오색시장,8,0.0326,0.0109,0
3527,2020-01-01,홈플러스,8,0.0245,0.0219,0.0207
3528,2020-01-01,안성,7,0.0394,0.0439,0.0003
3529,2020-01-01,이천,7,0.0192,0.0329,0.0002
3530,2020-01-01,대구,6,0.0256,0.0219,0.0139
3531,2020-01-01,점포,6,0.0229,0.0109,0
3532,2020-01-01,프랜차이즈,5,0.0198,0.0109,0
3533,2020-01-01,제일시장,4,0.0254,0.0109,0
3534,2020-01-01,갤러리,4,0.0268,0.0109,0
3535,2020-01-01,약국,4,0.0185,0.0219,0.0207
3536,2020-01-01,정육점,4,0.0411,0.0439,0.0269
3537,2020-01-01,강릉,3,0.0174,0.0109,0
3538,2020-01-01,창원,3,0.0292,0.0109,0
3539,2020-01-01,만화방,3,0.0681,0.0109,0
3540,2020-01-01,군산시,3,0.0189,0.0109,0
3541,2020-01-01,부천시청,3,0.0204,0.0109,0
3542,2020-01-01,에스테틱,2,0.0434,0.0109,0
3543,2020-01-01,유흥업소,2,0.024,0.0109,0
3544,2020-01-01,수원시,2,0.0227,0.0109,0
3545,2020-01-01,술집,2,0.0217,0.0109,0
3546,2020-01-01,레스토랑,2,0.0408,0.0109,0
3547,2020-01-01,청주,2,0.0203,0.0109,0
3548,2020-01-01,베이커리,1,0.0227,0.0109,0
3549,2020-01-01,판매점,1,0.0625,0.0109,0
3550,2020-01-01,이마트,1,0.0192,0.0109,0
3551,2020-01-01,부천시,1,0.0188,0.0109,0
3552,2020-01-01,남양주시,1,0.025,0.0109,0
3553,2020-01-01,삼성,1,0.0175,0.0109,0
3554,2020-02-01,경기도,1363,0.0277,0.5263,0.2951
3555,2020-02-01,남양주,348,0.0359,0.3289,0.1293
3556,2020-02-01,수원,278,0.0354,0.1842,0.0837
3557,2020-02-01,안산,251,0.0281,0.1973,0.0677
3558,2020-02-01,부천,214,0.0415,0.2105,0.0952
3559,2020-02-01,시장,169,0.0225,0.3421,0.1476
3560,2020-02-01,화성,135,0.0385,0.1052,0.0283
3561,2020-02-01,가맹점,126,0.0266,0.0263,0.0022
3562,2020-02-01,전통시장,110,0.024,0.0789,0.0281
3563,2020-02-01,시흥,103,0.037,0.1842,0.0511
3564,2020-02-01,구리,72,0.032,0.1315,0.009
3565,2020-02-01,맛집,64,0.0396,0.171,0.0789
3566,2020-02-01,용인,63,0.0253,0.1315,0.008
3567,2020-02-01,광주,59,0.0266,0.1315,0.0309
3568,2020-02-01,하남,56,0.0308,0.0657,0.0009
3569,2020-02-01,오산,56,0.0337,0.1052,0.0246
3570,2020-02-01,김포,56,0.043,0.0789,0
3571,2020-02-01,양평,54,0.0303,0.1315,0.0072
3572,2020-02-01,평택,53,0.0309,0.1315,0.0509
3573,2020-02-01,동탄,50,0.0389,0.0789,0.0642
3574,2020-02-01,사용처,47,0.0324,0.0526,0.0124
3575,2020-02-01,고양,45,0.028,0.1184,0.0087
3576,2020-02-01,성남,44,0.0273,0.171,0.0386
3577,2020-02-01,동두천,42,0.028,0.1052,0.0077
3578,2020-02-01,음식점,39,0.0212,0.0394,0.0013
3579,2020-02-01,양주,38,0.0269,0.1184,0.0043
3580,2020-02-01,광명,36,0.0253,0.0789,0.0012
3581,2020-02-01,가게,36,0.0541,0.0131,0
3582,2020-02-01,파주,33,0.0264,0.0657,0.0258
3583,2020-02-01,매장,30,0.027,0.0394,0.0019
3584,2020-02-01,안성,30,0.0234,0.0921,0.0039
3585,2020-02-01,의정부,29,0.0267,0.0789,0.0059
3586,2020-02-01,부동산,29,0.0242,0.0131,0
3587,2020-02-01,인천,28,0.0214,0.0394,0.0002
3588,2020-02-01,과천,25,0.0223,0.0921,0.0034
3589,2020-02-01,상권,25,0.021,0.0394,0
3590,2020-02-01,군포,24,0.0328,0.1447,0.017
3591,2020-02-01,여주,24,0.0245,0.0657,0.0027
3592,2020-02-01,백화점,20,0.0232,0.0263,0.0249
3593,2020-02-01,대형마트,19,0.0234,0.0131,0
3594,2020-02-01,가평,19,0.0221,0.0657,0.0008
3595,2020-02-01,미용실,18,0.0356,0.0526,0.0032
3596,2020-02-01,포천,18,0.0313,0.1447,0.0076
3597,2020-02-01,안양,18,0.0273,0.0921,0.0037
3598,2020-02-01,부산,17,0.0222,0.0263,0.0014
3599,2020-02-01,카페,15,0.0297,0.0526,0.0274
3600,2020-02-01,산후조리원,12,0.0314,0.0394,0
3601,2020-02-01,편의점,11,0.0217,0.0263,0
3602,2020-02-01,서점,10,0.0849,0.0263,0.0021
3603,2020-02-01,연천,10,0.0288,0.0657,0.0039
3604,2020-02-01,이천,8,0.0205,0.0394,0.0002
3605,2020-02-01,농협,8,0.0242,0.0131,0
3606,2020-02-01,슈퍼마켓,7,0.0213,0.0131,0
3607,2020-02-01,치과,7,0.0409,0.0131,0
3608,2020-02-01,강원도,7,0.0243,0.0394,0.023
3609,2020-02-01,여주시,7,0.032,0.0131,0
3610,2020-02-01,브런치카페,7,0.0498,0.0263,0.0004
3611,2020-02-01,부천시청,7,0.029,0.0394,0.0249
3612,2020-02-01,대구,6,0.0203,0.0131,0
3613,2020-02-01,제주,6,0.0259,0.0263,0.0026
3614,2020-02-01,마트,5,0.0297,0.0131,0
3615,2020-02-01,유흥업소,5,0.0218,0.0131,0
3616,2020-02-01,의정부시,5,0.0276,0.0263,0
3617,2020-02-01,의왕,4,0.022,0.0921,0.004
3618,2020-02-01,맘카페,4,0.0216,0.0131,0
3619,2020-02-01,신도시,4,0.0196,0.0131,0
3620,2020-02-01,스터디카페,3,0.035,0.0131,0
3621,2020-02-01,홈플러스,3,0.0292,0.0131,0
3622,2020-02-01,아산시,2,0.0308,0.0131,0
3623,2020-02-01,꽃집,2,0.0434,0.0131,0
3624,2020-02-01,남양주시,1,0.0169,0.0131,0
3625,2020-02-01,호수공원,1,0.0243,0.0131,0
3626,2020-02-01,산부인과,1,0.0217,0.0131,0
3627,2020-02-01,농협은행,1,0.0322,0.0131,0
3628,2020-02-01,위례지구,1,0.0238,0.0131,0
3629,2020-02-01,안산시,1,0.0156,0.0131,0
3630,2020-02-01,밥집,1,0.0277,0.0131,0
3631,2020-03-01,경기도,8317,0.0306,0.4803,0.3622
3632,2020-03-01,수원,623,0.0376,0.2125,0.0801
